Lon,Lat,Depth
-8.217177416442157,41.898156439825826,0.0
-8.217176316509041,41.89824649968189,0.0
-8.21709930872015,41.904550686025175,0.0
-8.2170982084307,41.90464074577892,0.0
-8.217097108136233,41.90473080553123,0.0
-8.217096007836746,41.9048208652821,0.0
-8.217094907532239,41.904910925031515,0.0
-8.217093807222712,41.90500098477951,0.0
-8.217092706908165,41.905091044526046,0.0
-8.217091606588598,41.90518110427114,0.0
-8.217090506264011,41.905271164014806,0.0
-8.217089405934404,41.905361223757026,0.0
-8.217088305599777,41.90545128349781,0.0
-8.217087205260132,41.905541343237154,0.0
-8.217086104915465,41.905631402975054,0.0
-8.217085004565778,41.9057214627115,0.0
-8.217083904211071,41.90581152244652,0.0
-8.217082803851344,41.905901582180086,0.0
-8.217081703486597,41.90599164191222,0.0
-8.217080603116832,41.90608170164292,0.0
-8.217079502742044,41.906171761372164,0.0
-8.217078402362237,41.90626182109998,0.0
-8.217077301977408,41.90635188082635,0.0
-8.21707620158756,41.90644194055128,0.0
-8.217075101192693,41.906532000274765,0.0
-8.217074000792804,41.90662205999681,0.0
-8.217073373443053,41.896804720015815,0.0
-8.217072900387896,41.90671211971742,0.0
-8.21707227341588,41.89689477989091,0.0
-8.217071799977967,41.90680217943658,0.0
-8.217071173383692,41.896984839764556,0.0
-8.217070699563017,41.90689223915431,0.0
-8.217070073346486,41.89707489963676,0.0
-8.217069599143047,41.90698229887058,0.0
-8.217068973304261,41.89716495950752,0.0
-8.217068498718058,41.907072358585424,0.0
-8.217067873257017,41.897255019376864,0.0
-8.217066773204754,41.897345079244744,0.0
-8.217065673147474,41.89743513911119,0.0
-8.217064573085175,41.89752519897619,0.0
-8.217063473017859,41.89761525883977,0.0
-8.217062372945522,41.89770531870189,0.0
-8.217061272868168,41.89779537856258,0.0
-8.217060172785795,41.89788543842182,0.0
-8.217059072698405,41.89797549827961,0.0
-8.217057972605994,41.89806555813597,0.0
-8.217056872508566,41.89815561799089,0.0
-8.217055772406118,41.898245677844365,0.0
-8.217054672298653,41.8983357376964,0.0
-8.21705357218617,41.89842579754699,0.0
-8.216980953664644,41.904369744500265,0.0
-8.21697985321585,41.9044598042543,0.0
-8.216978752762037,41.90454986400692,0.0
-8.2169776523032,41.90463992375808,0.0
-8.216976551839343,41.904729983507806,0.0
-8.216975451370468,41.904820043256095,0.0
-8.216974350896571,41.90491010300294,0.0
-8.216973250417652,41.905000162748344,0.0
-8.216972149933715,41.90509022249231,0.0
-8.216971049444757,41.90518028223482,0.0
-8.216969948950778,41.90527034197591,0.0
-8.216968848451776,41.90536040171554,0.0
-8.216967747947757,41.90545046145374,0.0
-8.216966647438715,41.9055405211905,0.0
-8.216965546924653,41.90563058092581,0.0
-8.21696444640557,41.90572064065969,0.0
-8.216963345881465,41.90581070039213,0.0
-8.21696224535234,41.90590076012311,0.0
-8.216961144818194,41.90599081985266,0.0
-8.216960044279029,41.90608087958078,0.0
-8.216958943734841,41.906170939307444,0.0
-8.216957843185632,41.906260999032675,0.0
-8.216956742631401,41.90635105875646,0.0
-8.216955642072152,41.9064411184788,0.0
-8.21695454150788,41.906531178199714,0.0
-8.216953440938589,41.90662123791918,0.0
-8.216952832054373,41.89680389809308,0.0
-8.216952340364275,41.906711297637194,0.0
-8.216951731857883,41.89689395796559,0.0
-8.216951239784938,41.90680135735377,0.0
-8.21695063165637,41.896984017836665,0.0
-8.216950139200584,41.90689141706891,0.0
-8.216949531449844,41.897074077706286,0.0
-8.216949038611206,41.90698147678262,0.0
-8.216948431238293,41.89716413757447,0.0
-8.216947938016808,41.907071536494875,0.0
-8.216947331021727,41.89725419744122,0.0
-8.216946837417389,41.907161596205704,0.0
-8.21694623080014,41.897344257306514,0.0
-8.216945736812947,41.907251655915076,0.0
-8.216945130573533,41.89743431717038,0.0
-8.216944030341908,41.89752437703281,0.0
-8.216942930105263,41.8976144368938,0.0
-8.2169418298636,41.897704496753335,0.0
-8.216940729616917,41.89779455661144,0.0
-8.216939629365216,41.8978846164681,0.0
-8.216938529108495,41.89797467632331,0.0
-8.216937428846753,41.89806473617709,0.0
-8.216936328579994,41.89815479602942,0.0
-8.216935228308213,41.89824485588033,0.0
-8.216934128031417,41.89833491572977,0.0
-8.216933027749597,41.898424975577775,0.0
-8.21693192746276,41.89851503542435,0.0
-8.216930827170902,41.8986050952695,0.0
-8.216929726874026,41.89869515511318,0.0
-8.21692862657213,41.89878521495543,0.0
-8.216927526265215,41.89887527479624,0.0
-8.216920421524883,41.90932302883302,0.0
-8.216919320799922,41.909413088507826,0.0
-8.216918220069942,41.909503148181166,0.0
-8.216917119334939,41.90959320785308,0.0
-8.216916018594915,41.90968326752355,0.0
-8.216914917849868,41.909773327192575,0.0
-8.2169138170998,41.90986338686017,0.0
-8.216912716344709,41.909953446526316,0.0
-8.216911615584594,41.91004350619101,0.0
-8.21691051481946,41.91013356585428,0.0
-8.216909414049304,41.91022362551609,0.0
-8.216908313274125,41.91031368517648,0.0
-8.216863699874736,41.904098743097585,0.0
-8.21686259927162,41.90418880285337,0.0
-8.216861498663482,41.90427886260772,0.0
-8.216860398050324,41.90436892236063,0.0
-8.216859297432144,41.90445898211209,0.0
-8.216858196808943,41.904549041862126,0.0
-8.21685709618072,41.90463910161071,0.0
-8.216855995547476,41.90472916135784,0.0
-8.21685489490921,41.90481922110355,0.0
-8.216853794265925,41.90490928084781,0.0
-8.216852693617616,41.90499934059064,0.0
-8.216851592964288,41.90508940033201,0.0
-8.216850492305937,41.90517946007195,0.0
-8.216849391642565,41.90526951981044,0.0
-8.216848290974172,41.90535957954751,0.0
-8.216847190300756,41.90544963928312,0.0
-8.216846089622319,41.90553969901729,0.0
-8.216844988938862,41.90562975875003,0.0
-8.216843888250382,41.90571981848131,0.0
-8.21684278755688,41.90580987821117,0.0
-8.216841686858357,41.90589993793958,0.0
-8.216840586154813,41.90598999766654,0.0
-8.216839485446247,41.90608005739207,0.0
-8.21683838473266,41.906170117116154,0.0
-8.216837284014048,41.906260176838806,0.0
-8.216836183290418,41.90635023656001,0.0
-8.216835082561765,41.906440296279776,0.0
-8.21683398182809,41.90653035599809,0.0
-8.216832881089394,41.906620415714976,0.0
-8.216832290670714,41.89680307604383,0.0
-8.216831780345673,41.906710475430415,0.0
-8.216831190304902,41.89689313591376,0.0
-8.216830679596933,41.90680053514442,0.0
-8.216830089934067,41.89698319578225,0.0
-8.216829578843171,41.906890594856975,0.0
-8.216828989558216,41.897073255649296,0.0
-8.216828478084386,41.906980654568095,0.0
-8.216827889177345,41.89716331551489,0.0
-8.21682737732058,41.90707071427777,0.0
-8.216826788791455,41.897253375379066,0.0
-8.216826276551751,41.907160773986014,0.0
-8.216825688400542,41.89734343524178,0.0
-8.2168251757779,41.90725083369281,0.0
-8.216824588004611,41.89743349510306,0.0
-8.21682348760366,41.897523554962895,0.0
-8.21682238719769,41.89761361482132,0.0
-8.216821286786697,41.89770367467827,0.0
-8.216820186370684,41.89779373453379,0.0
-8.216819085949654,41.897883794387866,0.0
-8.216817985523603,41.8979738542405,0.0
-8.216816885092532,41.89806391409169,0.0
-8.216815784656442,41.89815397394144,0.0
-8.21681468421533,41.89824403378976,0.0
-8.216813583769198,41.89833409363663,0.0
-8.216812483318046,41.898424153482054,0.0
-8.216811382861872,41.898514213326045,0.0
-8.21681028240068,41.8986042731686,0.0
-8.216809181934467,41.89869433300971,0.0
-8.216808081463233,41.89878439284938,0.0
-8.21680698098698,41.89887445268761,0.0
-8.216805880505706,41.89896451252438,0.0
-8.216804780019412,41.89905457235973,0.0
-8.216803679528098,41.89914463219363,0.0
-8.216802579031762,41.8992346920261,0.0
-8.216801478530408,41.899324751857115,0.0
-8.216800957482564,41.90923214687769,0.0
-8.216799856593198,41.909322206551344,0.0
-8.216798755698813,41.90941226622356,0.0
-8.216797654799404,41.90950232589433,0.0
-8.216796553894971,41.909592385563656,0.0
-8.216795452985517,41.90968244523154,0.0
-8.216794352071037,41.90977250489799,0.0
-8.216793251151536,41.909862564562985,0.0
-8.216792150227013,41.90995262422655,0.0
-8.216791049297466,41.910042683888676,0.0
-8.216789948362898,41.910132743549354,0.0
-8.216788847423306,41.9102228032086,0.0
-8.21678774647869,41.91031286286639,0.0
-8.216786645529053,41.910402922522756,0.0
-8.21678554457439,41.91049298217767,0.0
-8.216784443614706,41.910583041831146,0.0
-8.21678334265,41.91067310148318,0.0
-8.21678224168027,41.910763161133765,0.0
-8.216781140705516,41.91085322078292,0.0
-8.21674204400109,41.90418798059236,0.0
-8.216740943223568,41.90427804034412,0.0
-8.216739842441024,41.90436810009445,9.205406474513424
-8.216738741653458,41.90445815984332,9.732085157927765
-8.216737640860869,41.90454821959078,10.097795163408701
-8.21673654006326,41.90463827933677,10.395377234836744
-8.21673543926063,41.90472833908134,10.639919309172617
-8.216734338452975,41.90481839882445,10.879545393913757
-8.2167332376403,41.90490845856614,11.18379406873266
-8.216732136822602,41.90499851830637,11.560822030469094
-8.216731035999882,41.90508857804517,12.017584264872513
-8.216729935172138,41.90517863778252,12.561035773820857
-8.216728834339373,41.90526869751844,13.198131575095033
-8.216727733501585,41.90535875725291,13.93582670252802
-8.216726632658776,41.90544881698594,14.781076205970015
-8.216725531810946,41.90553887671754,15.740835151631323
-8.216724430958092,41.905628936447684,16.23815347890135
-8.216723330100216,41.90571899617639,28.217554131638824
-8.216722229237318,41.90580905590366,27.799104979462722
-8.216721128369397,41.90589911562949,18.268667694646744
-8.216720027496454,41.90598917535387,16.143364339912843
-8.216718926618487,41.90607923507681,15.108439823592047
-8.2167178257355,41.906169294798325,15.345933553119016
-8.216716724847489,41.90625935451838,15.46263064747869
-8.216715623954455,41.906349414237,15.78809316646413
-8.216714523056398,41.90643947395419,16.127137549258048
-8.216713422153322,41.90652953366992,15.1464691773488
-8.21671232124522,41.90661959338423,15.997549803598188
-8.216711749292072,41.896802253868074,0.0
-8.216711220332096,41.906709653097074,14.652236610566135
-8.21671064875694,41.89689231373542,0.0
-8.21671011941395,41.90679971280849,15.103926719512433
-8.216709548216786,41.89698237360133,0.0
-8.21670901849078,41.906889772518475,14.005411012563972
-8.216708447671612,41.89707243346578,0.0
-8.216707917562589,41.90697983222701,12.84249563780551
-8.216707347121416,41.89716249332881,0.0
-8.216706816629374,41.90706989193411,11.675738968820523
-8.216706246566202,41.89725255319039,0.0
-8.216705715691138,41.90715995163975,10.561678608888933
-8.216705146005966,41.89734261305052,0.0
-8.216704614747877,41.90725001134396,9.441328172376998
-8.216704045440709,41.89743267290922,0.0
-8.216703513799594,41.90734007104674,8.187487056255724
-8.216702944870432,41.89752273276648,0.0
-8.216702412846288,41.90743013074807,0.0
-8.216701844295134,41.897612792622304,0.0
-8.216700743714814,41.89770285247668,0.0
-8.216699643129473,41.897792912329614,0.0
-8.216698542539115,41.89788297218111,0.0
-8.216697441943733,41.89797303203116,0.0
-8.21669634134333,41.89806309187977,0.0
-8.216695240737907,41.898153151726945,0.0
-8.216694140127464,41.89824321157267,0.0
-8.216693039512,41.89833327141696,0.0
-8.216691938891513,41.898423331259806,0.0
-8.216690838266006,41.89851339110121,0.0
-8.216689737635477,41.89860345094118,0.0
-8.216688636999928,41.89869351077971,0.0
-8.216687536359357,41.89878357061679,0.0
-8.216686435713767,41.89887363045244,0.0
-8.216685335063156,41.89896369028664,0.0
-8.216684234407522,41.8990537501194,0.0
-8.216683133746868,41.89914380995072,0.0
-8.216682594827846,41.90905120512557,0.0
-8.21668203308119,41.8992338697806,0.0
-8.2166814937791,41.909141264799516,0.0
-8.216680932410494,41.89932392960903,0.0
-8.216680392725333,41.90923132447203,0.0
-8.216679831734776,41.899413989436034,0.0
-8.216679291666539,41.9093213841431,0.0
-8.216678731054037,41.89950404926159,0.0
-8.216678190602726,41.909411443812736,0.0
-8.216677630368276,41.89959410908571,0.0
-8.216677089533887,41.90950150348091,0.0
-8.216676529677493,41.89968416890839,0.0
-8.216675988460025,41.90959156314766,0.0
-8.216675428981688,41.89977422872961,0.0
-8.21667488738114,41.90968162281296,0.0
-8.216674328280863,41.8998642885494,0.0
-8.21667378629723,41.90977168247682,0.0
-8.216673227575019,41.89995434836776,0.0
-8.216672685208296,41.90986174213924,0.0
-8.21667158411434,41.90995180180022,0.0
-8.216670483015362,41.91004186145975,0.0
-8.216669381911357,41.91013192111785,0.0
-8.21666828080233,41.91022198077451,0.0
-8.216667179688278,41.91031204042972,0.0
-8.216666078569205,41.91040210008351,0.0
-8.216664977445104,41.91049215973584,0.0
-8.216663876315982,41.91058221938673,0.0
-8.216662775181836,41.910672279036184,0.0
-8.216661674042667,41.910762338684194,0.0
-8.216660572898473,41.91085239833076,0.0
-8.216623690614325,41.904007038702105,26.17784836237322
-8.216622589677465,41.904097098454166,22.746467886157795
-8.21662148873558,41.90418715820479,8.115271951849547
-8.216620387788675,41.90427721795397,0.12063312917236221
-8.216619286836746,41.904367277701716,6.0374406963222125
-8.216618185879796,41.904457337448015,10.680009207170126
-8.216617084917822,41.90454739719288,14.350170473884898
-8.216615983950824,41.90463745693631,16.993071138156747
-8.216614882978805,41.90472751667827,18.553857600905445
-8.216613782001762,41.90481757641881,18.973781281091053
-8.216612681019695,41.90490763615791,17.999660237619512
-8.216611580032607,41.90499769589557,17.167185700119102
-8.216610479040495,41.90508775563177,16.645441976740816
-8.216609378043362,41.90517781536654,16.050629986903157
-8.216608277041205,41.905267875099874,16.367065517649987
-8.216607176034024,41.90535793483177,17.3358286705867
-8.21660607502182,41.90544799456222,17.21589883137814
-8.216604974004595,41.90553805429122,17.08216198116002
-8.216603872982343,41.905628114018796,17.047414249811336
-8.216602771955072,41.905718173744916,17.160994157890205
-8.216601670922778,41.9058082334696,16.956204728605197
-8.216600569885458,41.90589829319284,16.65738578958421
-8.216599468843116,41.90598835291464,16.07824113321248
-8.21659836779575,41.906078412635004,15.46025315058366
-8.216597266743362,41.90616847235392,15.310913572229223
-8.21659616568595,41.906258532071405,15.337615179366722
-8.216595064623514,41.906348591787435,15.702468819188194
-8.216593963556056,41.90643865150204,15.448135143846791
-8.216592862483575,41.906528711215195,15.054064266186389
-8.216592308617887,41.89671137169959,0.0
-8.21659176140607,41.90661877092691,14.495330940712504
-8.216591207918453,41.8968014315658,0.0
-8.21659066032354,41.906708830637186,12.509206712411418
-8.216590107214,41.89689149143056,0.0
-8.216589559235988,41.90679889034602,12.700723912412176
-8.216589006504524,41.89698155129388,0.0
-8.216588458143413,41.906888950053414,13.145582847603537
-8.216587905790028,41.89707161115575,0.0
-8.216587357045812,41.90697900975936,13.848285185071912
-8.21658680507051,41.89716167101619,0.0
-8.21658625594319,41.907069069463866,13.65107689347942
-8.21658570434597,41.8972517308752,0.0
-8.216585154835546,41.90715912916694,13.256446666236828
-8.21658460361641,41.897341790732746,0.0
-8.216584053722876,41.90724918886857,12.604206143706898
-8.216583502881827,41.897431850588866,0.0
-8.216582952605181,41.90733924856875,11.229759847401123
-8.216582402142224,41.897521910443544,0.0
-8.216581851482465,41.90742930826751,9.611893116853695
-8.216581301397598,41.89761197029678,0.0
-8.216580750354725,41.90751936796481,8.333419497205245
-8.216580200647952,41.89770203014857,0.0
-8.216579099893282,41.89779208999893,0.0
-8.216577999133596,41.89788214984784,0.0
-8.216576898368883,41.897972209695304,0.0
-8.21657579759915,41.89806226954133,0.0
-8.216574696824395,41.898152329385915,0.0
-8.216573596044618,41.89824238922907,0.0
-8.216572495259822,41.89833244907077,0.0
-8.21657139447,41.89842250891103,0.0
-8.21657029367516,41.898512568749865,0.0
-8.216569192875296,41.89860262858725,0.0
-8.21656809207041,41.89869268842319,0.0
-8.216567536429983,41.90860008422006,0.0
-8.216566991260503,41.898782748257695,0.0
-8.216566435236933,41.90869014389863,0.0
-8.216565890445576,41.89887280809074,0.0
-8.216565334038858,41.908780203575766,0.0
-8.216564789625624,41.898962867922364,0.0
-8.21656423283576,41.908870263251444,0.0
-8.216563688800651,41.89905292775254,0.0
-8.216563131627638,41.9089603229257,0.0
-8.216562587970655,41.89914298758128,0.0
-8.21656203041449,41.90905038259851,0.0
-8.216561487135639,41.89923304740857,0.0
-8.21656092919632,41.90914044226987,0.0
-8.216560386295601,41.89932310723442,0.0
-8.216559827973123,41.909230501939795,0.0
-8.21655928545054,41.899413167058846,0.0
-8.216558726744905,41.90932056160828,0.0
-8.216558184600457,41.89950322688182,11.367395623835817
-8.216557625511662,41.90941062127532,0.0
-8.216557083745354,41.89959328670335,11.331117534009584
-8.216556524273393,41.90950068094093,0.0
-8.216555982885225,41.899683346523446,11.151643576878737
-8.216555423030101,41.90959074060508,0.0
-8.216554882020077,41.8997734063421,10.71689284185003
-8.216554321781786,41.909680800267815,0.0
-8.216553781149905,41.899863466159296,10.017861751628656
-8.216553220528446,41.90977085992908,0.0
-8.216552680274711,41.89995352597507,7.78205383794209
-8.21655211927008,41.909860919588915,0.0
-8.216551579394494,41.90004358578939,12.355033260093094
-8.216551018006692,41.90995097924731,0.0
-8.216549916738279,41.910041038904275,0.0
-8.21654881546484,41.91013109855979,0.0
-8.216547714186378,41.91022115821385,0.0
-8.21654661290289,41.910311217866486,0.0
-8.216545511614378,41.91040127751768,0.0
-8.216544410320843,41.910491337167436,0.0
-8.216543309022281,41.91058139681574,0.0
-8.216542207718698,41.9106714564626,0.0
-8.216541106410089,41.91076151610803,0.0
-8.216540005096453,41.91085157575202,0.0
-8.216504236793824,41.90391615644225,21.142742576895284
-8.216503135692605,41.904006216193174,20.872266203222306
-8.216502034586362,41.90409627594265,20.54926949582556
-8.216500933475094,41.90418633569068,20.18356968735493
-8.216499832358805,41.90427639543727,19.77888289602766
-8.216498731237492,41.90436645518245,19.33366687996052
-8.216497630111155,41.90445651492616,18.846379396065576
-8.216496528979794,41.904546574668444,18.31547819923833
-8.21649542784341,41.90463663440928,17.7394210430632
-8.216494326702001,41.904726694148664,19.377664611986436
-8.216493225555572,41.904816753886614,17.35208621150545
-8.216492124404116,41.90490681362313,15.877242445987733
-8.216491023247638,41.9049968733582,15.18367082842227
-8.216489922086135,41.90508693309182,14.485482461449543
-8.216488820919608,41.90517699282401,13.56607041398332
-8.216487719748057,41.90526705255476,14.26574640871658
-8.216486618571485,41.90535711228407,14.765159618224558
-8.216485517389886,41.90544717201193,17.59636496810026
-8.216484416203267,41.90553723173836,16.31289740185943
-8.216483315011622,41.90562729146335,16.774187555198786
-8.216482213814952,41.90571735118688,17.617402592533676
-8.216481112613259,41.90580741090899,15.6530883784478
-8.216480011406542,41.90589747062963,15.7766988536097
-8.216478910194802,41.90598753034886,15.842362283346779
-8.216477808978038,41.90607759006663,15.406193980555232
-8.216476707756247,41.90616764978297,15.276702430925848
-8.216475606529434,41.90625770949787,15.454269638005995
-8.216474505297596,41.90634776921132,15.196204110376021
-8.216473404060736,41.906437828923345,15.785305578021214
-8.21647230281885,41.90652788863391,14.79584520434641
-8.216471767418605,41.896710549273394,0.0
-8.216471201571942,41.90661794834304,13.915290009334605
-8.216470666549855,41.896800609137,0.0
-8.216470100320008,41.90670800805073,13.52167975522595
-8.216469565676078,41.896890668999184,0.0
-8.21646899906305,41.90679806775698,12.54268386492938
-8.216468464797284,41.89698072885993,0.0
-8.216467897801069,41.90688812746179,10.850911263003612
-8.216467363913464,41.89707078871921,0.0
-8.216466796534062,41.90697818716516,8.329734137566716
-8.216466263024623,41.897160848577066,0.0
-8.21646569526203,41.90706824686708,9.82968220545587
-8.21646516213076,41.89725090843349,0.0
-8.216464593984975,41.90715830656757,13.49322247223863
-8.216464061231875,41.897340968288454,0.0
-8.216463492702896,41.907248366266614,16.03362872908454
-8.216462960327966,41.89743102814199,0.0
-8.216462391415792,41.90733842596422,18.33105969032088
-8.216461859419036,41.897521087994086,0.0
-8.216461290123664,41.907428485660375,20.039330740262606
-8.216460758505086,41.89761114784474,0.0
-8.216460188826513,41.9075185453551,21.489483251343216
-8.216459657586112,41.89770120769394,0.0
-8.216459087524337,41.90760860504838,22.702310157241527
-8.216458556662115,41.89779126754172,0.0
-8.216457986217135,41.90769866474022,23.77834931749688
-8.216457455733096,41.89788132738804,0.0
-8.216456354799055,41.89797138723293,0.0
-8.21645525385999,41.89806144707637,0.0
-8.216454152915905,41.89815150691838,15.023268449831127
-8.216453051966795,41.89824156675894,14.925123841715973
-8.216451951012663,41.898331626598065,14.724500692252958
-8.21645085005351,41.89842168643574,14.501267624811682
-8.216449749089335,41.89851174627198,12.918057264639193
-8.216448648120137,41.8986018061068,13.398311957940093
-8.216448074226214,41.90850920190192,15.023930547004488
-8.216447547145915,41.898691865940144,13.127004455972164
-8.216446972868768,41.90859926157935,14.0104108919962
-8.216446446166671,41.89878192577206,13.475901274774143
-8.216445871506295,41.90868932125533,13.109624953588014
-8.216445345182404,41.89887198560254,14.089129926581222
-8.216444770138798,41.908779380929886,12.236230047106343
-8.216444244193115,41.898962045431574,12.653936868118242
-8.216443668766276,41.90886944060298,11.427234069289888
-8.216443143198804,41.899052105259166,11.528814595266896
-8.21644256738873,41.90895950027465,10.719644869804712
-8.216442042199468,41.899142165085316,11.20218760565682
-8.216441466006158,41.909049559944876,10.371003947348814
-8.21644094119511,41.89923222491003,10.938300067539384
-8.216440364618562,41.90913961961365,10.941747681858722
-8.21643984018573,41.8993222847333,10.7342854022129
-8.21643926322594,41.90922967928099,0.0
-8.216438739171327,41.89941234455513,10.587277036415632
-8.216438161828291,41.9093197389469,0.0
-8.2164376381519,41.899502404375525,10.494408402333487
-8.216437060425621,41.90940979861135,0.0
-8.216436537127452,41.89959246419448,10.452812937653913
-8.216435959017925,41.90949985827437,0.0
-8.21643543609798,41.89968252401198,10.459624085505988
-8.216434857605204,41.90958991793595,0.0
-8.216434335063486,41.899772583828046,10.51197529451821
-8.216433756187456,41.90967997759608,0.0
-8.216433234023969,41.89986264364266,10.604408309567718
-8.216432654764684,41.90977003725478,0.0
-8.216432132979428,41.89995270345585,10.728054752406749
-8.216431553336887,41.90986009691202,0.0
-8.216431031929865,41.9000427632676,10.88074634013431
-8.216430451904067,41.90995015656783,0.0
-8.216429930875279,41.900132823077904,11.060641022745529
-8.21642935046622,41.91004021622221,0.0
-8.21642882981567,41.900222882886766,11.265896750201033
-8.216428249023346,41.91013027587513,0.0
-8.216427147575448,41.910220335526624,0.0
-8.216426046122526,41.91031039517667,0.0
-8.21642494466458,41.910400454825286,0.0
-8.216423843201603,41.91049051447245,0.0
-8.216422741733604,41.91058057411818,0.0
-8.216421640260583,41.91067063376246,0.0
-8.216420538782534,41.910760693405294,0.0
-8.216419437299457,41.910850753046695,0.0
-8.21638588457264,41.90373521430834,19.700837343710315
-8.216384783312087,41.90382527405956,19.487752002115823
-8.21638368204651,41.90391533380934,19.234868594308285
-8.216382580775909,41.904005393557675,18.940644853094657
-8.216381479500281,41.90409545330457,18.603538509686867
-8.216380378219633,41.90418551305003,18.22200729371317
-8.216379276933958,41.904275572794035,17.79450893321093
-8.21637817564326,41.904365632536624,3.6498264971116865
-8.216377074347536,41.904455692277736,20.830883148734785
-8.21637597304679,41.90454575201744,20.538407903018893
-8.216374871741019,41.904635811755696,18.29030824126856
-8.216373770430224,41.9047258714925,16.652734576447457
-8.216372669114403,41.90481593122787,15.081564636852884
-8.216371567793558,41.9049059909618,14.691320982873519
-8.216370466467689,41.90499605069429,13.346512345480484
-8.216369365136796,41.90508611042533,12.572137506665538
-8.216368263800879,41.90517617015493,11.596834779102283
-8.216367162459937,41.905266229883104,11.982827218902926
-8.216366061113968,41.90535628960981,12.31673028307397
-8.216364959762979,41.9054463493351,16.14427716818061
-8.216363858406961,41.90553640905894,15.720539826845616
-8.216362757045921,41.90562646878134,15.996652051818394
-8.216361655679854,41.905716528502296,17.745670052841206
-8.216360554308764,41.905806588221814,18.00257040615651
