-8.084282399999999313e+00,4.192061110000000212e+01,6.500000000000000000e+00
-8.084282500000000482e+00,4.192061129999999736e+01,6.500000000000000000e+00
-8.084282599999999874e+00,4.192061129999999736e+01,6.500000000000000000e+00
-8.084282899999999827e+00,4.192061129999999736e+01,6.599999999999999645e+00
-8.084283199999999781e+00,4.192061129999999736e+01,6.700000000000000178e+00
-8.084283599999999126e+00,4.192061110000000212e+01,6.700000000000000178e+00
-8.084284000000000248e+00,4.192061079999999862e+01,6.799999999999999822e+00
-8.084284500000000762e+00,4.192061050000000222e+01,6.700000000000000178e+00
-8.084284999999999499e+00,4.192061009999999754e+01,6.700000000000000178e+00
-8.084285599999999405e+00,4.192060969999999998e+01,6.700000000000000178e+00
-8.084286300000000480e+00,4.192060920000000124e+01,6.700000000000000178e+00
-8.084286999999999779e+00,4.192060860000000133e+01,6.700000000000000178e+00
-8.084287800000000246e+00,4.192060800000000143e+01,6.700000000000000178e+00
-8.084288600000000713e+00,4.192060740000000152e+01,6.700000000000000178e+00
-8.084289500000000572e+00,4.192060670000000044e+01,6.700000000000000178e+00
-8.084290400000000432e+00,4.192060599999999937e+01,6.700000000000000178e+00
-8.084291300000000291e+00,4.192060529999999829e+01,6.700000000000000178e+00
-8.084292200000000150e+00,4.192060450000000316e+01,6.700000000000000178e+00
-8.084293199999999402e+00,4.192060380000000208e+01,6.599999999999999645e+00
-8.084294200000000430e+00,4.192060299999999984e+01,6.599999999999999645e+00
-8.084295100000000289e+00,4.192060229999999876e+01,6.599999999999999645e+00
-8.084296099999999541e+00,4.192060159999999769e+01,6.599999999999999645e+00
-8.084297100000000569e+00,4.192060080000000255e+01,6.599999999999999645e+00
-8.084298000000000428e+00,4.192060010000000148e+01,6.599999999999999645e+00
-8.084298999999999680e+00,4.192059940000000040e+01,6.599999999999999645e+00
-8.084299899999999539e+00,4.192059869999999933e+01,6.599999999999999645e+00
-8.084300900000000567e+00,4.192059799999999825e+01,6.599999999999999645e+00
-8.084301899999999819e+00,4.192059739999999834e+01,6.500000000000000000e+00
-8.084302799999999678e+00,4.192059669999999727e+01,6.500000000000000000e+00
-8.084303699999999537e+00,4.192059600000000330e+01,6.500000000000000000e+00
-8.084304700000000565e+00,4.192059540000000339e+01,6.500000000000000000e+00
-8.084305600000000425e+00,4.192059480000000349e+01,6.400000000000000355e+00
-8.084306500000000284e+00,4.192059419999999648e+01,6.400000000000000355e+00
-8.084307400000000143e+00,4.192059359999999657e+01,6.400000000000000355e+00
-8.084308300000000003e+00,4.192059299999999666e+01,6.400000000000000355e+00
-8.084309499999999815e+00,4.192059239999999676e+01,6.400000000000000355e+00
-8.084310300000000282e+00,4.192059189999999802e+01,6.400000000000000355e+00
-8.084311200000000142e+00,4.192059129999999811e+01,6.400000000000000355e+00
-8.084312000000000609e+00,4.192059079999999938e+01,6.400000000000000355e+00
-8.084312799999999299e+00,4.192059019999999947e+01,6.500000000000000000e+00
-8.084313500000000374e+00,4.192058970000000073e+01,6.500000000000000000e+00
-8.084314199999999673e+00,4.192058910000000083e+01,6.500000000000000000e+00
-8.084314900000000748e+00,4.192058850000000092e+01,6.599999999999999645e+00
-8.084315500000000654e+00,4.192058800000000218e+01,6.599999999999999645e+00
-8.084315999999999391e+00,4.192058740000000228e+01,6.700000000000000178e+00
-8.084316400000000513e+00,4.192058680000000237e+01,6.799999999999999822e+00
-8.084316700000000466e+00,4.192058620000000246e+01,6.900000000000000355e+00
-8.084317000000000419e+00,4.192058569999999662e+01,7.000000000000000000e+00
-8.084317099999999812e+00,4.192058519999999788e+01,7.099999999999999645e+00
-8.084317199999999204e+00,4.192058469999999915e+01,7.299999999999999822e+00
-8.084317199999999204e+00,4.192058430000000158e+01,7.299999999999999822e+00
-8.084317099999999812e+00,4.192058389999999690e+01,7.500000000000000000e+00
-8.084316899999999251e+00,4.192058360000000050e+01,7.599999999999999645e+00
-8.084316700000000466e+00,4.192058339999999816e+01,7.500000000000000000e+00
-8.084316400000000513e+00,4.192058329999999700e+01,7.599999999999999645e+00
-8.084315999999999391e+00,4.192058320000000293e+01,7.500000000000000000e+00
-8.084315600000000046e+00,4.192058329999999700e+01,7.500000000000000000e+00
-8.084315099999999532e+00,4.192058339999999816e+01,7.500000000000000000e+00
-8.084314600000000794e+00,4.192058360000000050e+01,7.400000000000000355e+00
-8.084313899999999720e+00,4.192058380000000284e+01,7.299999999999999822e+00
-8.084313200000000421e+00,4.192058420000000041e+01,7.299999999999999822e+00
-8.084312399999999954e+00,4.192058459999999798e+01,7.299999999999999822e+00
-8.084311500000000095e+00,4.192058509999999671e+01,7.400000000000000355e+00
-8.084310500000000843e+00,4.192058569999999662e+01,7.500000000000000000e+00
-8.084309400000000423e+00,4.192058629999999653e+01,7.599999999999999645e+00
-8.084308300000000003e+00,4.192058699999999760e+01,7.400000000000000355e+00
-8.084306899999999629e+00,4.192058769999999868e+01,6.500000000000000000e+00
-8.084305499999999256e+00,4.192058839999999975e+01,8.199999999999999289e+00
-8.084303600000000145e+00,4.192058920000000199e+01,8.599999999999999645e+00
-8.084301999999999211e+00,4.192058990000000307e+01,8.699999999999999289e+00
-8.084300100000000100e+00,4.192059079999999938e+01,8.800000000000000711e+00
-8.084298300000000381e+00,4.192059170000000279e+01,8.900000000000000355e+00
-8.084283199999999781e+00,4.192060070000000138e+01,8.900000000000000355e+00
-8.084147599999999656e+00,4.192066179999999775e+01,8.900000000000000355e+00
-8.084089600000000431e+00,4.192068840000000307e+01,8.900000000000000355e+00
-8.084061600000000070e+00,4.192070129999999750e+01,8.900000000000000355e+00
-8.084042800000000639e+00,4.192071039999999726e+01,9.000000000000000000e+00
-8.084027600000000646e+00,4.192071769999999731e+01,9.099999999999999645e+00
-8.084013199999999344e+00,4.192072490000000329e+01,9.599999999999999645e+00
-8.083999199999999163e+00,4.192073119999999875e+01,9.699999999999999289e+00
-8.083984799999999638e+00,4.192073690000000141e+01,9.800000000000000711e+00
-8.083970600000000672e+00,4.192074199999999706e+01,9.800000000000000711e+00
-8.083956000000000586e+00,4.192074639999999874e+01,9.900000000000000355e+00
