YYYYMMDD, 000012, 000013, 000014, 000015, 000016, 000017, 000021, 000028, 000029, 000030, 000032, 000038, 000039, 000042, 000048, 000054, 000058, 000059, 000062, 000063, 000107, 000113, 000173, 000175, 000176, 000177, 000190, 000191, 000192, 000194, 000195, 000200, 000201, 000212, 000214, 000217, 000219, 000229, 000231, 000232, 000234, 000236, 000239, 000242, 000243, 000244, 000272, 000274, 000275, 000322, 000330, 000332, 000333, 000339, 000349, 000350, 000351, 000355, 000450, 000462, 000465, 000468, 000483, 000708, 000800, 000951, 001009, 001020, 001051, 001394, 001427, 001662, 001684, 001686, 001687, 002006, 002062, 002762, 003919, 003946, 003991, 003994, 004002, 004004, 005585, 007682
2000-01-10, 0, 0, 0, 3.8, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 3.3, 2.5, 0, 0, 0, 0, 0, 0.3, 0, 0, 5.3, 0.2, 0, 0, 0, 0, 0, 0, 0, 1.8, 1.3, 0, 0, 0.9, 0, 0, 0.3, 12.6, 0, 0, 0, 0, 0, 1.5, 0, 4, 8, 0, 3.3, 0, 0.8, 0.1, 0, 0, 0, 1.3, 0, 0, 0.4, 5.4, 0, 0, 0, 2.9, 10.6, 1.6, 0, 0, 2, 0.4, 0, 0, 0, 0.2, 0.1, 0, 0
2000-01-11, 0, 0, 0, 0, 0, NaN, 0, 0, 0.2, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.6, 0, 0, 0.2, 0, 0, 0.5, 0.5, 2.6, 0.5, 1.1, 0, 0, 0, 0, 0.1, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 16.8, 0, 1.5, 0, 0.3, 0, 0, 0, 8, 21, 0, 0, 0, 4.7, 3.1, 0, 0, 1.7, 0, 0.4, 0, 0, 5.4, 0, 1.4, 0, 0, 0, 1.4, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0.2, 0
2000-01-12, 0, 0, 0, 0, 0, 0, 0, 1.4, 0.2, 8.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.1, 0, 0, 5.7, NaN, 0, 0, 2.5, 1.8, 0.4, 0.1, 0, 0.1, 0, 1, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 3, 0.5, 0, 2.2, 0, 0, 0.9, 5, 21, 5, 0, 0.2, 18.3, 4.8, 0, 0, 0.6, 0, 2.4, 0.4, 0, 13.6, 0.3, 4, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 1.6, 3.2
2000-01-13, 0, 0, 0, 0, 0, 0, 0, 1.6, 6.4, 0.1, 0.2, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0.7, 0, 0, 0.2, NaN, 0, 0, 0, 1.1, 0, 0.4, 0, 0, 11, 12.3, 0, 0, 1.6, 4, 16.1, 0, 0, 0, 0, 0, 0, 0.2, 0.8, 2.5, 4.2, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0.9, 0, 0, 0, 0.1, 0, 0, 0, 0, 1.3, 25.1, 0, 0, 3.4, 0.6, 2.2, 1.3, 0, 0, 0, 11.4, 0, 0, 0, 0, 0, 0
2000-01-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0.1, 0, 0.9, 0, 0, 0, NaN, 0, 0.5, 0.4, 0, 0, 0, 0, 0, 10.2, 5.6, 0, 0, 0, 6.2, 14, 0, 13.1, 0, 0, 0, 0, 0, 0.2, 0.4, 0, 0, 0, 0, 0, 0, 0, 2, 11.4, 0, 0, 1, 0, 0, 0.1, 0, 0, 0, 0, 0.5, 3.4, 0, 0, 0, 0, 0, 0.6, 0.4, 0, 6.1, 5, 0, 0, 0, 0, 0, 0
2000-01-15, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 1.4, 0.3, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 3.3, 0, 0, 0, 0, 0, 0, 0, 23, 0.1, 0, 22.6, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.2, 0, 1.5, 0, 1, 0, 0, 4.8, 0, 0, 0, 0, 0, 0.2, 0, 0, 1.2, 0.5, 4.8, 0, 0.9, 0, 0, 0, 0, 1.6, 0, 0, 0.9, 0, 0, 0, 0, 0.2, 0, 0.4
2000-01-16, 0, 0, 0.2, 0, 0.1, 0.7, 0, 1, 3.1, 8, 0, 0, 0, 0.6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1, 3.7, 0, 1, 2, 0.3, 0, 0, 0, 0.6, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0.8, 7.8, 0, 0, 0, 1, 0.6, 0, 0, 0, 3.4, 0.3, 0.8, 0, 0.2, 1, 15.2, 0, 5.1, 0, 0, 0, 0, 9.9, 0, 0, 0, 0, 0.1, 0, 0, 0.4, 0, 6.8
2000-01-17, 0, 0, 0.5, 9.5, 1.6, 1.2, 0, 0, 0.9, 0.4, 0, 0, 0, 0, 0.5, 1.5, 5.5, 0, 0, 7.9, 0, 1.9, 0, 0, NaN, 0, 0, 15.4, 0, 1.5, 1.6, 1, 0.3, 0, 0, 0.5, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 1.2, 0, 0.7, 0, 1, 0, 0, 0, 0.4, 0, 0, 0, 8.6, 0.1, 0, 2, 6.3, 4.6, 9.1, 0, 6, 0, 0, 0, 0, 15.8, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0.1
2000-01-18, 5.5, 2.9, 3.8, 24.9, 8, 2, 0.9, 0, 0.3, 0.3, 0, 0, 0, 0, 3.4, 2.5, 40.6, 0.7, 0, 8.4, 0, 0, 0, 0, 0, 0, 0.4, 2.7, 0, 0, 1.6, 0.8, 4.9, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0.3, 0, 10.2, 0.4, 0, 0, 2.5, 0, 0.2, 0.3, 1.3, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 7, 0.1, 0, 1.5, 4.9, 1.4, 8.5, 0, 0, 0, 0, 0, 0, 6.6, 0.3, 1.2, 0, 0, 0.4, 0, 8.4, 3.2, 1.8, 0
2000-01-19, 0, 0, 0, 1.2, 0, 0, 0, 0.1, 1, 0.1, 0, 0, 0, 0.1, 0, 0.2, 0.6, 0, 12.8, 1.9, 0, 0, 0, 0, 0, 0, 0.5, 2.6, 0, 3.4, 1.1, 0.6, 1.1, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 2, 0, 1.2, 0.1, 0.1, 0, 1, 0, 0, 0, 3.3, 0, 0, 0, 0, 0.1, 0.3, 0.5, 0, 0.3, 25.9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0
